,Date,Crypto,Long/Short,Price,Open/Close,Transaction pair,Period No.,Pair No.,Round Trip No.,Quantity
0,2019-01-06,CRYPTO:USDTUSD,Short,1.011,Open,CRYPTO:BNTUSD,1,1,1,1
1,2019-01-06,CRYPTO:BNTUSD,Long,0.70624933,Open,CRYPTO:USDTUSD,1,1,1,1
2,2019-02-03,CRYPTO:USDTUSD,Long,0.9882,Close,CRYPTO:BNTUSD,1,1,1,1
3,2019-02-03,CRYPTO:BNTUSD,Short,0.48040934,Close,CRYPTO:USDTUSD,1,1,1,1
4,2019-01-06,CRYPTO:USDTUSD,Short,1.011,Open,CRYPTO:BTMUSD,1,2,1,1
5,2019-01-06,CRYPTO:BTMUSD,Long,0.0803,Open,CRYPTO:USDTUSD,1,2,1,1
6,2019-02-02,CRYPTO:USDTUSD,Long,0.9899,Close,CRYPTO:BTMUSD,1,2,1,1
7,2019-02-02,CRYPTO:BTMUSD,Short,0.0767,Close,CRYPTO:USDTUSD,1,2,1,1
8,2019-01-10,CRYPTO:USDTUSD,Short,1.0098,Open,CRYPTO:BNBUSD,1,3,1,1
9,2019-01-10,CRYPTO:BNBUSD,Long,5.90199544,Open,CRYPTO:USDTUSD,1,3,1,1
10,2019-01-27,CRYPTO:USDTUSD,Long,0.9942,Close,CRYPTO:BNBUSD,1,3,1,1
11,2019-01-27,CRYPTO:BNBUSD,Short,7.00042042,Close,CRYPTO:USDTUSD,1,3,1,1
12,2019-01-06,CRYPTO:USDTUSD,Short,1.011,Open,CRYPTO:XLMUSD,1,4,1,1
13,2019-01-06,CRYPTO:XLMUSD,Long,0.12086641,Open,CRYPTO:USDTUSD,1,4,1,1
14,2019-03-01,CRYPTO:USDTUSD,Long,0.9954,Close,CRYPTO:XLMUSD,1,4,1,1
15,2019-03-01,CRYPTO:XLMUSD,Short,0.08615517,Close,CRYPTO:USDTUSD,1,4,1,1
16,2019-01-06,CRYPTO:USDTUSD,Short,1.011,Open,CRYPTO:ZECUSD,1,5,1,1
17,2019-01-06,CRYPTO:ZECUSD,Long,60.94,Open,CRYPTO:USDTUSD,1,5,1,1
18,2019-02-04,CRYPTO:USDTUSD,Long,0.9851,Close,CRYPTO:ZECUSD,1,5,1,1
19,2019-02-04,CRYPTO:ZECUSD,Short,47.82,Close,CRYPTO:USDTUSD,1,5,1,1
20,2019-01-06,CRYPTO:USDTUSD,Short,1.011,Open,CRYPTO:WTCUSD,1,6,1,1
21,2019-01-06,CRYPTO:WTCUSD,Long,1.24299699,Open,CRYPTO:USDTUSD,1,6,1,1
22,2019-02-02,CRYPTO:USDTUSD,Long,0.9899,Close,CRYPTO:WTCUSD,1,6,1,1
23,2019-02-02,CRYPTO:WTCUSD,Short,0.94117579,Close,CRYPTO:USDTUSD,1,6,1,1
24,2019-01-02,CRYPTO:USDTUSD,Short,1.007,Open,CRYPTO:MANAUSD,1,7,1,1
25,2019-01-02,CRYPTO:MANAUSD,Long,0.04732848,Open,CRYPTO:USDTUSD,1,7,1,1
26,2019-03-01,CRYPTO:USDTUSD,Long,0.9954,Close,CRYPTO:MANAUSD,1,7,1,1
27,2019-03-01,CRYPTO:MANAUSD,Short,0.04286147,Close,CRYPTO:USDTUSD,1,7,1,1
28,2019-01-06,CRYPTO:USDTUSD,Short,1.011,Open,CRYPTO:DASHUSD,1,8,1,1
29,2019-01-06,CRYPTO:DASHUSD,Long,84.388,Open,CRYPTO:USDTUSD,1,8,1,1
30,2019-02-02,CRYPTO:USDTUSD,Long,0.9899,Close,CRYPTO:DASHUSD,1,8,1,1
31,2019-02-02,CRYPTO:DASHUSD,Short,67.0,Close,CRYPTO:USDTUSD,1,8,1,1
32,2019-01-06,CRYPTO:USDTUSD,Short,1.011,Open,CRYPTO:XMRUSD,1,9,1,1
33,2019-01-06,CRYPTO:XMRUSD,Long,54.82,Open,CRYPTO:USDTUSD,1,9,1,1
34,2019-02-03,CRYPTO:USDTUSD,Long,0.9882,Close,CRYPTO:XMRUSD,1,9,1,1
