,Date,Crypto,Long/Short,Price,Open/Close,Transaction pair,Period No.,Pair No.,Round Trip No.,Quantity
0,2019-04-06,CRYPTO:STEEMUSD,Long,0.50549823,Open,CRYPTO:LTCUSD,2,1,1,1.0
1,2019-04-06,CRYPTO:LTCUSD,Short,92.404055,Open,CRYPTO:STEEMUSD,2,1,1,0.020441399659257245
2,2019-04-29,CRYPTO:STEEMUSD,Short,0.33056933,Close,CRYPTO:LTCUSD,2,1,1,1.0
3,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:STEEMUSD,2,1,1,0.020441399659257245
4,2019-03-25,CRYPTO:ETHUSD,Long,175.245,Open,CRYPTO:KCSUSD,2,2,1,1.0
5,2019-03-25,CRYPTO:KCSUSD,Short,1.3959,Open,CRYPTO:ETHUSD,2,2,1,126.1963769600895
6,2019-04-29,CRYPTO:ETHUSD,Short,189.73,Close,CRYPTO:KCSUSD,2,2,1,1.0
7,2019-04-29,CRYPTO:KCSUSD,Long,1.16597,Close,CRYPTO:ETHUSD,2,2,1,126.1963769600895
8,2019-04-02,CRYPTO:ARKUSD,Long,0.72599583,Open,CRYPTO:LTCUSD,2,3,1,1.0
9,2019-04-02,CRYPTO:LTCUSD,Short,77.535559,Open,CRYPTO:ARKUSD,2,3,1,0.022213017892031256
10,2019-04-29,CRYPTO:ARKUSD,Short,0.46135533,Close,CRYPTO:LTCUSD,2,3,1,1.0
11,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:ARKUSD,2,3,1,0.022213017892031256
12,2019-03-25,CRYPTO:BCHUSD,Long,158.78,Open,CRYPTO:KCSUSD,2,4,1,1.0
13,2019-03-25,CRYPTO:KCSUSD,Short,1.3959,Open,CRYPTO:BCHUSD,2,4,1,313.947092702125
14,2019-04-29,CRYPTO:BCHUSD,Short,234.32,Close,CRYPTO:KCSUSD,2,4,1,1.0
15,2019-04-29,CRYPTO:KCSUSD,Long,1.16597,Close,CRYPTO:BCHUSD,2,4,1,313.947092702125
16,2019-03-29,CRYPTO:ZRXUSD,Long,0.306,Open,CRYPTO:BATUSD,2,5,1,1.0
17,2019-03-29,CRYPTO:BATUSD,Short,0.2832684331749999,Open,CRYPTO:ZRXUSD,2,5,1,3.5596989444949636
18,2019-04-29,CRYPTO:ZRXUSD,Short,0.268582,Close,CRYPTO:BATUSD,2,5,1,1.0
19,2019-04-29,CRYPTO:BATUSD,Long,0.3684663758,Close,CRYPTO:ZRXUSD,2,5,1,3.5596989444949636
20,2019-04-03,CRYPTO:BTGUSD,Long,16.4,Open,CRYPTO:LTCUSD,2,6,1,1.0
21,2019-04-03,CRYPTO:LTCUSD,Short,85.622129,Open,CRYPTO:BTGUSD,2,6,1,0.4277497442561445
22,2019-04-29,CRYPTO:BTGUSD,Short,15.71,Close,CRYPTO:LTCUSD,2,6,1,1.0
23,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:BTGUSD,2,6,1,0.4277497442561445
24,2019-03-29,CRYPTO:MANAUSD,Long,0.06025558,Open,CRYPTO:BATUSD,2,7,1,1.0
25,2019-03-29,CRYPTO:BATUSD,Short,0.2832684331749999,Open,CRYPTO:MANAUSD,2,7,1,0.32831125149028695
26,2019-04-29,CRYPTO:MANAUSD,Short,0.04872126,Close,CRYPTO:BATUSD,2,7,1,1.0
27,2019-04-29,CRYPTO:BATUSD,Long,0.3684663758,Close,CRYPTO:MANAUSD,2,7,1,0.32831125149028695
28,2019-03-02,CRYPTO:ENJUSD,Short,0.0830716795,Open,CRYPTO:ELFUSD,2,8,1,1.0
29,2019-03-02,CRYPTO:ELFUSD,Long,0.15295859,Open,CRYPTO:ENJUSD,2,8,1,0.08885650391568194
30,2019-04-29,CRYPTO:ENJUSD,Long,0.14494589825,Close,CRYPTO:ELFUSD,2,8,1,1.0
31,2019-04-29,CRYPTO:ELFUSD,Short,0.15369929,Close,CRYPTO:ENJUSD,2,8,1,0.08885650391568194
32,2019-03-08,CRYPTO:ENJUSD,Short,0.20735763425,Open,CRYPTO:BNBUSD,2,9,1,1.0
33,2019-03-08,CRYPTO:BNBUSD,Long,14.2083219,Open,CRYPTO:ENJUSD,2,9,1,0.007346877479853326
