,Period No.,Pair No.,Round Trip No.,Start Date,End Date,crypto 1,crypto 2,crypto 1 return,crypto 2 return,crypto 1 Long/Short,crypto 2 Long/Short,Quantity,Total Return
0,1,1,1,2019-01-22,2019-03-01,CRYPTO:LINKUSD,CRYPTO:ARDRUSD,0.19443470598158252,-0.028784682373737103,-1,1,0.4225946292143652,0.3695832553547991
1,1,2,1,2019-01-14,2019-03-01,CRYPTO:LINKUSD,CRYPTO:KMDUSD,0.11253933434633534,0.5252669632649103,-1,1,0.0839879713397632,0.30918450402197345
2,1,3,1,2019-01-15,2019-03-01,CRYPTO:LINKUSD,CRYPTO:LSKUSD,0.15589415442813914,0.031033686334035027,-1,1,0.0200890018301077,0.3008463002608777
3,1,4,1,2019-01-15,2019-03-01,CRYPTO:LINKUSD,CRYPTO:MKRUSD,0.15589415442813914,0.56057245518248,-1,1,0.0005551711511561,0.5690313734877613
4,1,5,1,2019-01-14,2019-03-01,CRYPTO:LINKUSD,CRYPTO:ICXUSD,0.11253933434633534,0.25655409771467474,-1,1,0.0700951747687912,0.23428292562312947
5,1,6,1,2019-02-20,2019-03-01,CRYPTO:XMRUSD,CRYPTO:MKRUSD,-0.05931871574001568,-0.026508979082796147,1,-1,0.2764860299649154,-0.06741165085040254
6,1,7,1,2019-02-23,2019-03-01,CRYPTO:MIOTAUSD,CRYPTO:MKRUSD,-0.08925336211737156,0.08698124837204768,1,-1,0.0025456900885791,0.12268750876561507
7,1,8,1,2019-02-19,2019-03-01,CRYPTO:BNTUSD,CRYPTO:MKRUSD,-0.09135642213963024,-0.0696055284295376,1,-1,0.0064473790159864,-0.14462389094767228
8,1,9,1,2019-02-22,2019-03-01,CRYPTO:ETCUSD,CRYPTO:MKRUSD,-0.023454157782516027,-0.015456196684487944,1,-1,0.0257102926101624,-0.03435712338229318
9,1,10,1,2019-02-23,2019-03-01,CRYPTO:BATUSD,CRYPTO:MKRUSD,0.1561993429882642,0.08698124837204768,1,-1,0.0004216285532198,0.21698693117120865
10,1,11,1,2019-01-10,2019-03-01,CRYPTO:MANAUSD,CRYPTO:TRXUSD,0.10547083550198688,0.09245630420892048,1,-1,1.036699504024662,0.20022681699811484
11,1,12,1,2019-02-20,2019-03-01,CRYPTO:MANAUSD,CRYPTO:BNBUSD,0.10671078554147195,-0.040650333195881405,1,-1,0.0071644160540078,0.016802831049683567
12,1,13,1,2019-02-20,2019-03-01,CRYPTO:MANAUSD,CRYPTO:MKRUSD,0.10671078554147195,-0.026508979082796147,1,-1,8.968507465733384e-05,0.05260370253859453
13,1,14,1,2019-01-13,2019-03-01,CRYPTO:KMDUSD,CRYPTO:LINKUSD,0.6053974077813489,0.034233747952066795,1,-1,8.711758832355445,0.22629481462606463
14,1,15,1,2019-01-01,2019-03-01,CRYPTO:KMDUSD,CRYPTO:WAVESUSD,0.2518186142877157,0.14816644986375704,1,-1,0.7479558898980679,0.3493335251396357
15,1,16,1,2019-02-23,2019-03-01,CRYPTO:DASHUSD,CRYPTO:MKRUSD,-0.07683897292544928,0.08698124837204768,1,-1,0.7326810426902052,0.12784794252018292
16,1,17,1,2019-01-13,2019-03-01,CRYPTO:BTCUSD,CRYPTO:ADAUSD,0.08317427706167879,-0.0771284634760705,1,-1,11208.445691210756,0.1303155732594277
17,1,18,1,2019-02-20,2019-03-01,CRYPTO:BTCUSD,CRYPTO:MKRUSD,-0.03379978526120209,-0.026508979082796147,1,-1,7.023890832750027,-0.0597307040980247
18,1,19,1,2019-02-20,2019-03-01,CRYPTO:BCHUSD,CRYPTO:MKRUSD,-0.10346248969497118,-0.026508979082796147,1,-1,1.613809472120733,-0.07158421508991665
19,1,20,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:XMRUSD,0.08698124837204768,-0.10687732342007439,-1,1,2.7862545124882723,0.10859608937866248
20,1,21,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:MIOTAUSD,0.08698124837204768,-0.08925336211737156,-1,1,287.67082119578856,0.13489131597558318
21,1,22,1,2019-02-20,2019-03-01,CRYPTO:MKRUSD,CRYPTO:BNTUSD,-0.026508979082796147,-0.07543559545921052,-1,1,126.86957569366656,-0.0626863813871372
22,1,23,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:ETCUSD,0.08698124837204768,-0.05567010309278342,-1,1,27.116404127537468,0.1308710523265977
23,1,24,1,2019-02-22,2019-03-01,CRYPTO:MKRUSD,CRYPTO:ETHUSD,-0.015456196684487944,-0.04777439270982187,-1,1,1.1636718364319778,-0.04675531199111497
24,1,25,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:BATUSD,0.08698124837204768,0.1561993429882642,-1,1,1806.8087133881595,0.20935897830858397
25,1,26,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:MANAUSD,0.08698124837204768,0.11206282135139256,-1,1,6457.784275681214,0.18659806319995878
26,1,27,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:DASHUSD,0.08698124837204768,-0.07683897292544928,-1,1,1.0284795978485848,0.13796429995099613
27,1,28,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:BTCUSD,0.08698124837204768,-0.07428218450834212,-1,1,0.0978204217634427,0.060308823220136115
28,1,29,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:BCHUSD,0.08698124837204768,-0.1470588235294118,-1,1,0.4572082918491548,0.13349733071608436
29,1,30,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:ICXUSD,0.08698124837204768,0.051262258427188234,-1,1,107.54297540764762,0.1712056461032727
30,1,31,1,2019-02-19,2019-03-01,CRYPTO:MKRUSD,CRYPTO:XLMUSD,-0.0696055284295376,-0.05313927315133371,-1,1,2034.912172998793,-0.13173988169622775
31,1,32,1,2019-02-23,2019-03-01,CRYPTO:ICXUSD,CRYPTO:MKRUSD,0.051262258427188234,0.08698124837204768,1,-1,0.0074359401819008,0.17054807457524288
32,1,33,1,2019-01-01,2019-03-01,CRYPTO:XLMUSD,CRYPTO:WAVESUSD,-0.25559128426169886,0.14816644986375704,1,-1,0.0422639216679256,-0.07983663607621334
33,1,34,1,2019-01-28,2019-03-01,CRYPTO:XLMUSD,CRYPTO:ADAUSD,-0.03193109785572401,-0.11223242385621757,1,-1,0.5940847740771621,-0.0966623055299188
34,1,35,1,2019-02-13,2019-03-01,CRYPTO:XLMUSD,CRYPTO:MKRUSD,0.11922477647376106,-0.22122713865605115,1,-1,0.0003837487179097,-0.2611283368645054
35,2,1,1,2019-03-01,2019-04-29,CRYPTO:ENJUSD,CRYPTO:ELFUSD,-0.8757843883293897,-0.0399903036698962,-1,1,0.0888565039156819,-1.4916713308041114
36,2,2,1,2019-03-08,2019-04-24,CRYPTO:ENJUSD,CRYPTO:BNBUSD,0.22754558492943466,0.6261402319439286,-1,1,0.0073468774798533,0.7220278986598608
37,2,3,1,2019-03-05,2019-04-29,CRYPTO:EOSUSD,CRYPTO:BNBUSD,0.18655805542479476,-0.5696221674177722,1,-1,1.021249737766048,-0.818314404722743
38,2,4,1,2019-04-08,2019-04-29,CRYPTO:EOSUSD,CRYPTO:AEUSD,0.20168117929685125,-0.3248945147679325,-1,1,3.535396505151829,0.11496413459393642
39,2,5,1,2019-04-03,2019-04-29,CRYPTO:LTCUSD,CRYPTO:MIOTAUSD,0.2230964030338466,-0.10865415888813523,-1,1,74.21425766904935,0.29557690709336054
40,2,6,1,2019-04-02,2019-04-29,CRYPTO:LTCUSD,CRYPTO:ARKUSD,0.1420692536697905,-0.36452068877585697,-1,1,43.0249174245528,-0.006816431936276245
41,2,7,1,2019-03-06,2019-04-29,CRYPTO:LTCUSD,CRYPTO:NEOUSD,-0.20464357610767991,0.0688328168293264,-1,1,1.7436855593671945,-0.29161208172169045
42,2,8,1,2019-04-03,2019-04-29,CRYPTO:LTCUSD,CRYPTO:STEEMUSD,0.2230964030338466,-0.2954936779929229,-1,1,42.37660716108276,0.25072270363371557
43,2,9,1,2019-03-31,2019-04-29,CRYPTO:LTCUSD,CRYPTO:BNBUSD,0.10220809495910355,-0.2194350584150806,1,-1,9.12165641923092,-0.26228644156432374
44,2,10,1,2019-04-03,2019-04-29,CRYPTO:MIOTAUSD,CRYPTO:LTCUSD,-0.10865415888813523,0.2230964030338466,1,-1,0.0113372971238178,0.2745300273121294
45,2,11,1,2019-03-06,2019-04-29,CRYPTO:QTUMUSD,CRYPTO:BNBUSD,0.10781453795704388,-0.4732919683926855,1,-1,1.2646432775208791,-0.829780365023166
46,2,12,1,2019-04-02,2019-04-29,CRYPTO:ARKUSD,CRYPTO:LTCUSD,-0.36452068877585697,0.1420692536697905,1,-1,0.0222130178920312,-0.016300980079520754
47,2,13,1,2019-03-01,2019-04-29,CRYPTO:THETAUSD,CRYPTO:XTZUSD,0.3651508885015744,1.7510474892866057,-1,1,0.0338206019442597,0.9819698853247253
48,2,14,1,2019-03-24,2019-04-29,CRYPTO:THETAUSD,CRYPTO:BNBUSD,-0.2394977725868359,-0.25215400162187795,1,-1,0.0131192070299591,-0.495631541403679
