,Date,Crypto,Long/Short,Price,Open/Close,Transaction pair,Period No.,Pair No.,Round Trip No.,Quantity
0,2019-01-15,CRYPTO:LINKUSD,Short,0.51532888,Open,CRYPTO:MKRUSD,1,1,1,1.0
1,2019-01-15,CRYPTO:MKRUSD,Long,432.48681395,Open,CRYPTO:LINKUSD,1,1,1,0.0005551711511561793
2,2019-02-04,CRYPTO:LINKUSD,Long,0.39550926,Close,CRYPTO:MKRUSD,1,1,1,1.0
3,2019-02-04,CRYPTO:MKRUSD,Short,429.42532927,Close,CRYPTO:LINKUSD,1,1,1,0.0005551711511561793
4,2019-02-23,CRYPTO:BATUSD,Long,0.1405466219,Open,CRYPTO:MKRUSD,1,2,1,1.0
5,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:BATUSD,1,2,1,0.0004216285532198425
6,2019-03-01,CRYPTO:BATUSD,Short,0.1624999119,Close,CRYPTO:MKRUSD,1,2,1,1.0
7,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:BATUSD,1,2,1,0.0004216285532198425
8,2019-01-10,CRYPTO:MANAUSD,Long,0.03877214,Open,CRYPTO:TRXUSD,1,3,1,1.0
9,2019-01-10,CRYPTO:TRXUSD,Short,0.02616728,Open,CRYPTO:MANAUSD,1,3,1,1.036699504024662
10,2019-03-01,CRYPTO:MANAUSD,Short,0.04286147,Close,CRYPTO:TRXUSD,1,3,1,1.0
11,2019-03-01,CRYPTO:TRXUSD,Long,0.02374795,Close,CRYPTO:MANAUSD,1,3,1,1.036699504024662
12,2019-02-20,CRYPTO:MANAUSD,Long,0.0387287,Open,CRYPTO:BNBUSD,1,4,1,1.0
13,2019-02-20,CRYPTO:BNBUSD,Short,10.8340925,Open,CRYPTO:MANAUSD,1,4,1,0.007164416054007845
14,2019-03-01,CRYPTO:MANAUSD,Short,0.04286147,Close,CRYPTO:BNBUSD,1,4,1,1.0
15,2019-03-01,CRYPTO:BNBUSD,Long,11.27450197,Close,CRYPTO:MANAUSD,1,4,1,0.007164416054007845
16,2019-02-20,CRYPTO:MANAUSD,Long,0.0387287,Open,CRYPTO:MKRUSD,1,5,1,1.0
17,2019-02-20,CRYPTO:MKRUSD,Short,657.49742363,Open,CRYPTO:MANAUSD,1,5,1,8.968507465733384e-05
18,2019-03-01,CRYPTO:MANAUSD,Short,0.04286147,Close,CRYPTO:MKRUSD,1,5,1,1.0
19,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:MANAUSD,1,5,1,8.968507465733384e-05
20,2019-01-13,CRYPTO:BTCUSD,Long,3514.2175,Open,CRYPTO:ADAUSD,1,6,1,1.0
21,2019-01-13,CRYPTO:ADAUSD,Short,0.0397,Open,CRYPTO:BTCUSD,1,6,1,11208.445691210756
22,2019-03-01,CRYPTO:BTCUSD,Short,3806.51,Close,CRYPTO:ADAUSD,1,6,1,1.0
23,2019-03-01,CRYPTO:ADAUSD,Long,0.042762,Close,CRYPTO:BTCUSD,1,6,1,11208.445691210756
24,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:BATUSD,1,7,1,1.0
