,Date,Crypto,Long/Short,Price,Open/Close,Transaction pair,Period No.,Pair No.,Round Trip No.,Quantity
0,2019-01-01,CRYPTO:BCDUSD,Short,0.904,Open,CRYPTO:XLMUSD,1,1,1,1.0
1,2019-01-01,CRYPTO:XLMUSD,Long,0.11573638,Open,CRYPTO:BCDUSD,1,1,1,27.58868209420687
2,2019-03-01,CRYPTO:BCDUSD,Long,0.733,Close,CRYPTO:XLMUSD,1,1,1,1.0
3,2019-03-01,CRYPTO:XLMUSD,Short,0.08615517,Close,CRYPTO:BCDUSD,1,1,1,27.58868209420687
4,2019-01-01,CRYPTO:XTZUSD,Long,0.4812592,Open,CRYPTO:MIOTAUSD,1,2,1,1.0
5,2019-01-01,CRYPTO:MIOTAUSD,Short,0.36359749425,Open,CRYPTO:XTZUSD,1,2,1,1.523205100475657
6,2019-03-01,CRYPTO:XTZUSD,Short,0.41215696,Close,CRYPTO:MIOTAUSD,1,2,1,1.0
7,2019-03-01,CRYPTO:MIOTAUSD,Long,0.2917689915,Close,CRYPTO:XTZUSD,1,2,1,1.523205100475657
8,2019-02-05,CRYPTO:XTZUSD,Long,0.37069471,Open,CRYPTO:BNBUSD,1,3,1,1.0
9,2019-02-05,CRYPTO:BNBUSD,Short,7.7692226,Open,CRYPTO:XTZUSD,1,3,1,0.3253297178006369
10,2019-03-01,CRYPTO:XTZUSD,Short,0.41215696,Close,CRYPTO:BNBUSD,1,3,1,1.0
11,2019-03-01,CRYPTO:BNBUSD,Long,11.27450197,Close,CRYPTO:XTZUSD,1,3,1,0.3253297178006369
12,2019-01-04,CRYPTO:LINKUSD,Short,0.43233166,Open,CRYPTO:ARDRUSD,1,4,1,1.0
13,2019-01-04,CRYPTO:ARDRUSD,Long,0.05589805,Open,CRYPTO:LINKUSD,1,4,1,0.42259462921436525
14,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:ARDRUSD,1,4,1,1.0
15,2019-03-01,CRYPTO:ARDRUSD,Short,0.05603183,Close,CRYPTO:LINKUSD,1,4,1,0.42259462921436525
16,2019-01-11,CRYPTO:LINKUSD,Short,0.43508867,Open,CRYPTO:WAVESUSD,1,5,1,1.0
17,2019-01-11,CRYPTO:WAVESUSD,Long,2.56959740525,Open,CRYPTO:LINKUSD,1,5,1,0.06346301133702557
18,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:WAVESUSD,1,5,1,1.0
19,2019-03-01,CRYPTO:WAVESUSD,Short,2.6748345770000004,Close,CRYPTO:LINKUSD,1,5,1,0.06346301133702557
20,2019-01-03,CRYPTO:LINKUSD,Short,0.36843402,Open,CRYPTO:KMDUSD,1,6,1,1.0
21,2019-01-03,CRYPTO:KMDUSD,Long,0.74115455,Open,CRYPTO:LINKUSD,1,6,1,0.08398797133976321
22,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:KMDUSD,1,6,1,1.0
23,2019-03-01,CRYPTO:KMDUSD,Short,1.0098671,Close,CRYPTO:LINKUSD,1,6,1,0.08398797133976321
24,2019-01-04,CRYPTO:LINKUSD,Short,0.43233166,Open,CRYPTO:WTCUSD,1,7,1,1.0
25,2019-01-04,CRYPTO:WTCUSD,Long,1.13630072,Open,CRYPTO:LINKUSD,1,7,1,0.015848439616283905
26,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:WTCUSD,1,7,1,1.0
27,2019-03-01,CRYPTO:WTCUSD,Short,1.11188157,Close,CRYPTO:LINKUSD,1,7,1,0.015848439616283905
28,2019-01-04,CRYPTO:LINKUSD,Short,0.43233166,Open,CRYPTO:LSKUSD,1,8,1,1.0
29,2019-01-04,CRYPTO:LSKUSD,Long,1.33192478,Open,CRYPTO:LINKUSD,1,8,1,0.020089001830107787
30,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:LSKUSD,1,8,1,1.0
31,2019-03-01,CRYPTO:LSKUSD,Short,1.21199278,Close,CRYPTO:LINKUSD,1,8,1,0.020089001830107787
32,2019-01-04,CRYPTO:LINKUSD,Short,0.43233166,Open,CRYPTO:MKRUSD,1,9,1,1.0
33,2019-01-04,CRYPTO:MKRUSD,Long,497.69182402,Open,CRYPTO:LINKUSD,1,9,1,0.0005551711511561793
34,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:MKRUSD,1,9,1,1.0
35,2019-03-01,CRYPTO:MKRUSD,Short,674.92700908,Close,CRYPTO:LINKUSD,1,9,1,0.0005551711511561793
36,2019-01-04,CRYPTO:LINKUSD,Short,0.43233166,Open,CRYPTO:ICXUSD,1,10,1,1.0
37,2019-01-04,CRYPTO:ICXUSD,Long,0.2712755575,Open,CRYPTO:LINKUSD,1,10,1,0.07009517476879124
38,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:ICXUSD,1,10,1,1.0
39,2019-03-01,CRYPTO:ICXUSD,Short,0.290056062,Close,CRYPTO:LINKUSD,1,10,1,0.07009517476879124
40,2019-01-08,CRYPTO:LTCUSD,Long,39.121538,Open,CRYPTO:TRXUSD,1,11,1,1.0
41,2019-01-08,CRYPTO:TRXUSD,Short,0.02632557,Open,CRYPTO:LTCUSD,1,11,1,1680.3884035008782
42,2019-03-01,CRYPTO:LTCUSD,Short,46.85168,Close,CRYPTO:TRXUSD,1,11,1,1.0
43,2019-03-01,CRYPTO:TRXUSD,Long,0.02374795,Close,CRYPTO:LTCUSD,1,11,1,1680.3884035008782
44,2019-01-01,CRYPTO:XMRUSD,Long,47.96,Open,CRYPTO:NEOUSD,1,12,1,1.0
45,2019-01-01,CRYPTO:NEOUSD,Short,7.79574438,Open,CRYPTO:XMRUSD,1,12,1,2.0593080409230904
46,2019-03-01,CRYPTO:XMRUSD,Short,48.05,Close,CRYPTO:NEOUSD,1,12,1,1.0
47,2019-03-01,CRYPTO:NEOUSD,Long,8.90342689,Close,CRYPTO:XMRUSD,1,12,1,2.0593080409230904
48,2019-01-01,CRYPTO:XMRUSD,Long,47.96,Open,CRYPTO:DASHUSD,1,13,1,1.0
49,2019-01-01,CRYPTO:DASHUSD,Short,79.823,Open,CRYPTO:XMRUSD,1,13,1,0.3602904195251724
50,2019-03-01,CRYPTO:XMRUSD,Short,48.05,Close,CRYPTO:DASHUSD,1,13,1,1.0
51,2019-03-01,CRYPTO:DASHUSD,Long,81.901,Close,CRYPTO:XMRUSD,1,13,1,0.3602904195251724
52,2019-01-01,CRYPTO:XMRUSD,Long,47.96,Open,CRYPTO:MKRUSD,1,14,1,1.0
53,2019-01-01,CRYPTO:MKRUSD,Short,463.01431403,Open,CRYPTO:XMRUSD,1,14,1,0.27648602996491545
54,2019-03-01,CRYPTO:XMRUSD,Short,48.05,Close,CRYPTO:MKRUSD,1,14,1,1.0
55,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:XMRUSD,1,14,1,0.27648602996491545
56,2019-02-11,CRYPTO:MIOTAUSD,Long,0.26496572135,Open,CRYPTO:BNBUSD,1,15,1,1.0
57,2019-02-11,CRYPTO:BNBUSD,Short,9.41577822,Open,CRYPTO:MIOTAUSD,1,15,1,0.16116266687373504
58,2019-03-01,CRYPTO:MIOTAUSD,Short,0.2917689915,Close,CRYPTO:BNBUSD,1,15,1,1.0
59,2019-03-01,CRYPTO:BNBUSD,Long,11.27450197,Close,CRYPTO:MIOTAUSD,1,15,1,0.16116266687373504
60,2019-01-01,CRYPTO:MIOTAUSD,Short,0.36359749425,Open,CRYPTO:BCHUSD,1,16,1,1.0
61,2019-01-01,CRYPTO:BCHUSD,Long,163.66,Open,CRYPTO:MIOTAUSD,1,16,1,0.0015545034759157142
62,2019-03-01,CRYPTO:MIOTAUSD,Long,0.2917689915,Close,CRYPTO:BCHUSD,1,16,1,1.0
63,2019-03-01,CRYPTO:BCHUSD,Short,130.5,Close,CRYPTO:MIOTAUSD,1,16,1,0.0015545034759157142
64,2019-02-13,CRYPTO:MIOTAUSD,Long,0.2675921039,Open,CRYPTO:MKRUSD,1,17,1,1.0
65,2019-02-13,CRYPTO:MKRUSD,Short,552.66296311,Open,CRYPTO:MIOTAUSD,1,17,1,0.002545690088579172
66,2019-03-01,CRYPTO:MIOTAUSD,Short,0.2917689915,Close,CRYPTO:MKRUSD,1,17,1,1.0
67,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:MIOTAUSD,1,17,1,0.002545690088579172
68,2019-01-04,CRYPTO:ARDRUSD,Long,0.05589805,Open,CRYPTO:LINKUSD,1,18,1,1.0
69,2019-01-04,CRYPTO:LINKUSD,Short,0.43233166,Open,CRYPTO:ARDRUSD,1,18,1,1.6163702491565293
70,2019-03-01,CRYPTO:ARDRUSD,Short,0.05603183,Close,CRYPTO:LINKUSD,1,18,1,1.0
71,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:ARDRUSD,1,18,1,1.6163702491565293
