,Date,Crypto,Long/Short,Price,Open/Close,Transaction pair,Period No.,Pair No.,Round Trip No.,Quantity
0,2019-01-01,CRYPTO:XTZUSD,Long,0.4812592,Open,CRYPTO:MIOTAUSD,1,1,1,1.0
1,2019-01-01,CRYPTO:MIOTAUSD,Short,0.36359749425,Open,CRYPTO:XTZUSD,1,1,1,1.523205100475657
2,2019-03-01,CRYPTO:XTZUSD,Short,0.41215696,Close,CRYPTO:MIOTAUSD,1,1,1,1.0
3,2019-03-01,CRYPTO:MIOTAUSD,Long,0.2917689915,Close,CRYPTO:XTZUSD,1,1,1,1.523205100475657
4,2019-01-11,CRYPTO:LINKUSD,Short,0.43508867,Open,CRYPTO:WAVESUSD,1,2,1,1.0
5,2019-01-11,CRYPTO:WAVESUSD,Long,2.56959740525,Open,CRYPTO:LINKUSD,1,2,1,0.06346301133702557
6,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:WAVESUSD,1,2,1,1.0
7,2019-03-01,CRYPTO:WAVESUSD,Short,2.6748345770000004,Close,CRYPTO:LINKUSD,1,2,1,0.06346301133702557
8,2019-01-04,CRYPTO:LINKUSD,Short,0.43233166,Open,CRYPTO:WTCUSD,1,3,1,1.0
9,2019-01-04,CRYPTO:WTCUSD,Long,1.13630072,Open,CRYPTO:LINKUSD,1,3,1,0.015848439616283905
10,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:WTCUSD,1,3,1,1.0
11,2019-03-01,CRYPTO:WTCUSD,Short,1.11188157,Close,CRYPTO:LINKUSD,1,3,1,0.015848439616283905
12,2019-01-04,CRYPTO:LINKUSD,Short,0.43233166,Open,CRYPTO:MKRUSD,1,4,1,1.0
13,2019-01-04,CRYPTO:MKRUSD,Long,497.69182402,Open,CRYPTO:LINKUSD,1,4,1,0.0005551711511561793
14,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:MKRUSD,1,4,1,1.0
15,2019-03-01,CRYPTO:MKRUSD,Short,674.92700908,Close,CRYPTO:LINKUSD,1,4,1,0.0005551711511561793
16,2019-01-01,CRYPTO:XMRUSD,Long,47.96,Open,CRYPTO:NEOUSD,1,5,1,1.0
17,2019-01-01,CRYPTO:NEOUSD,Short,7.79574438,Open,CRYPTO:XMRUSD,1,5,1,2.0593080409230904
18,2019-03-01,CRYPTO:XMRUSD,Short,48.05,Close,CRYPTO:NEOUSD,1,5,1,1.0
19,2019-03-01,CRYPTO:NEOUSD,Long,8.90342689,Close,CRYPTO:XMRUSD,1,5,1,2.0593080409230904
20,2019-01-01,CRYPTO:XMRUSD,Long,47.96,Open,CRYPTO:DASHUSD,1,6,1,1.0
21,2019-01-01,CRYPTO:DASHUSD,Short,79.823,Open,CRYPTO:XMRUSD,1,6,1,0.3602904195251724
22,2019-03-01,CRYPTO:XMRUSD,Short,48.05,Close,CRYPTO:DASHUSD,1,6,1,1.0
23,2019-03-01,CRYPTO:DASHUSD,Long,81.901,Close,CRYPTO:XMRUSD,1,6,1,0.3602904195251724
