,Date,Crypto,Long/Short,Price,Open/Close,Transaction pair,Period No.,Pair No.,Round Trip No.,Quantity
0,2019-01-20,CRYPTO:BNTUSD,Long,0.55284379,Open,CRYPTO:REPUSD,1,1,1,1.0
1,2019-01-20,CRYPTO:REPUSD,Short,18.20778081,Open,CRYPTO:BNTUSD,1,1,1,0.09305730134613842
2,2019-03-01,CRYPTO:BNTUSD,Short,0.52533412,Close,CRYPTO:REPUSD,1,1,1,1.0
3,2019-03-01,CRYPTO:REPUSD,Long,12.78988907,Close,CRYPTO:BNTUSD,1,1,1,0.09305730134613842
4,2019-03-29,CRYPTO:BCDUSD,Long,0.848,Open,CRYPTO:BATUSD,2,1,1,1.0
5,2019-03-29,CRYPTO:BATUSD,Short,0.2832684331749999,Open,CRYPTO:BCDUSD,2,1,1,11.366212616574149
6,2019-04-29,CRYPTO:BCDUSD,Short,0.877,Close,CRYPTO:BATUSD,2,1,1,1.0
7,2019-04-29,CRYPTO:BATUSD,Long,0.3684663758,Close,CRYPTO:BCDUSD,2,1,1,11.366212616574149
8,2019-04-05,CRYPTO:ELFUSD,Long,0.22623988,Open,CRYPTO:IOSTUSD,2,2,1,1.0
9,2019-04-05,CRYPTO:IOSTUSD,Short,0.01814354,Open,CRYPTO:ELFUSD,2,2,1,26.21000268217565
10,2019-04-25,CRYPTO:ELFUSD,Short,0.16586734,Close,CRYPTO:IOSTUSD,2,2,1,1.0
11,2019-04-25,CRYPTO:IOSTUSD,Long,0.01011324,Close,CRYPTO:ELFUSD,2,2,1,26.21000268217565
12,2019-03-02,CRYPTO:ENJUSD,Short,0.0830716795,Open,CRYPTO:ELFUSD,2,3,1,1.0
13,2019-03-02,CRYPTO:ELFUSD,Long,0.15295859,Open,CRYPTO:ENJUSD,2,3,1,0.08885650391568194
14,2019-04-29,CRYPTO:ENJUSD,Long,0.14494589825,Close,CRYPTO:ELFUSD,2,3,1,1.0
15,2019-04-29,CRYPTO:ELFUSD,Short,0.15369929,Close,CRYPTO:ENJUSD,2,3,1,0.08885650391568194
16,2019-03-08,CRYPTO:ENJUSD,Short,0.20735763425,Open,CRYPTO:EOSUSD,2,4,1,1.0
17,2019-03-08,CRYPTO:EOSUSD,Long,3.568319326000001,Open,CRYPTO:ENJUSD,2,4,1,0.008028522304885648
18,2019-04-29,CRYPTO:ENJUSD,Long,0.14494589825,Close,CRYPTO:EOSUSD,2,4,1,1.0
19,2019-04-29,CRYPTO:EOSUSD,Short,4.434366166,Close,CRYPTO:ENJUSD,2,4,1,0.008028522304885648
20,2019-03-05,CRYPTO:ENJUSD,Short,0.1019262444749999,Open,CRYPTO:BTMUSD,2,5,1,1.0
21,2019-03-05,CRYPTO:BTMUSD,Long,0.087,Open,CRYPTO:ENJUSD,2,5,1,0.13761512539005638
22,2019-04-29,CRYPTO:ENJUSD,Long,0.14494589825,Close,CRYPTO:BTMUSD,2,5,1,1.0
23,2019-04-29,CRYPTO:BTMUSD,Short,0.098,Close,CRYPTO:ENJUSD,2,5,1,0.13761512539005638
24,2019-03-08,CRYPTO:ENJUSD,Short,0.20735763425,Open,CRYPTO:ZILUSD,2,6,1,1.0
25,2019-03-08,CRYPTO:ZILUSD,Long,0.0171420769,Open,CRYPTO:ENJUSD,2,6,1,0.7812690468727657
26,2019-04-29,CRYPTO:ENJUSD,Long,0.14494589825,Close,CRYPTO:ZILUSD,2,6,1,1.0
27,2019-04-29,CRYPTO:ZILUSD,Short,0.01632250435,Close,CRYPTO:ENJUSD,2,6,1,0.7812690468727657
28,2019-03-05,CRYPTO:ENJUSD,Short,0.1019262444749999,Open,CRYPTO:IOSTUSD,2,7,1,1.0
29,2019-03-05,CRYPTO:IOSTUSD,Long,0.00753585,Open,CRYPTO:ENJUSD,2,7,1,2.3015078550395107
30,2019-04-29,CRYPTO:ENJUSD,Long,0.14494589825,Close,CRYPTO:IOSTUSD,2,7,1,1.0
31,2019-04-29,CRYPTO:IOSTUSD,Short,0.01076152,Close,CRYPTO:ENJUSD,2,7,1,2.3015078550395107
32,2019-03-08,CRYPTO:ENJUSD,Short,0.20735763425,Open,CRYPTO:BNBUSD,2,8,1,1.0
33,2019-03-08,CRYPTO:BNBUSD,Long,14.2083219,Open,CRYPTO:ENJUSD,2,8,1,0.007346877479853326
34,2019-03-30,CRYPTO:ENJUSD,Long,0.149699203575,Close,CRYPTO:BNBUSD,2,8,1,1.0
35,2019-03-30,CRYPTO:BNBUSD,Short,16.91965322,Close,CRYPTO:ENJUSD,2,8,1,0.007346877479853326
36,2019-03-05,CRYPTO:EOSUSD,Long,3.73716747,Open,CRYPTO:BNBUSD,2,9,1,1.0
37,2019-03-05,CRYPTO:BNBUSD,Short,13.58529582,Open,CRYPTO:EOSUSD,2,9,1,1.021249737766048
38,2019-04-29,CRYPTO:EOSUSD,Short,4.434366166,Close,CRYPTO:BNBUSD,2,9,1,1.0
39,2019-04-29,CRYPTO:BNBUSD,Long,21.32378147,Close,CRYPTO:EOSUSD,2,9,1,1.021249737766048
40,2019-04-06,CRYPTO:LTCUSD,Short,92.404055,Open,CRYPTO:POWRUSD,2,10,1,1.0
41,2019-04-06,CRYPTO:POWRUSD,Long,0.129805084025,Open,CRYPTO:LTCUSD,2,10,1,315.43408668833496
42,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:POWRUSD,2,10,1,1.0
43,2019-04-29,CRYPTO:POWRUSD,Short,0.10550413695,Close,CRYPTO:LTCUSD,2,10,1,315.43408668833496
44,2019-04-06,CRYPTO:LTCUSD,Short,92.404055,Open,CRYPTO:MIOTAUSD,2,11,1,1.0
45,2019-04-06,CRYPTO:MIOTAUSD,Long,0.345020198075,Open,CRYPTO:LTCUSD,2,11,1,74.21425766904935
46,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:MIOTAUSD,2,11,1,1.0
47,2019-04-29,CRYPTO:MIOTAUSD,Short,0.30199207575,Close,CRYPTO:LTCUSD,2,11,1,74.21425766904935
48,2019-04-03,CRYPTO:LTCUSD,Short,85.622129,Open,CRYPTO:ARKUSD,2,12,1,1.0
49,2019-04-03,CRYPTO:ARKUSD,Long,0.68069423,Open,CRYPTO:LTCUSD,2,12,1,43.024917424552804
50,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:ARKUSD,2,12,1,1.0
51,2019-04-29,CRYPTO:ARKUSD,Short,0.46135533,Close,CRYPTO:LTCUSD,2,12,1,43.024917424552804
52,2019-03-16,CRYPTO:LTCUSD,Short,60.960038,Open,CRYPTO:NEOUSD,2,13,1,1.0
53,2019-03-16,CRYPTO:NEOUSD,Long,9.3800198,Open,CRYPTO:LTCUSD,2,13,1,1.7436855593671943
54,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:NEOUSD,2,13,1,1.0
55,2019-04-29,CRYPTO:NEOUSD,Short,9.27859711,Close,CRYPTO:LTCUSD,2,13,1,1.7436855593671943
56,2019-04-06,CRYPTO:LTCUSD,Short,92.404055,Open,CRYPTO:STEEMUSD,2,14,1,1.0
57,2019-04-06,CRYPTO:STEEMUSD,Long,0.50549823,Open,CRYPTO:LTCUSD,2,14,1,42.37660716108276
58,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:STEEMUSD,2,14,1,1.0
59,2019-04-29,CRYPTO:STEEMUSD,Short,0.33056933,Close,CRYPTO:LTCUSD,2,14,1,42.37660716108276
60,2019-04-02,CRYPTO:LTCUSD,Short,77.535559,Open,CRYPTO:OMGUSD,2,15,1,1.0
61,2019-04-02,CRYPTO:OMGUSD,Long,2.08537416,Open,CRYPTO:LTCUSD,2,15,1,9.034582326129325
62,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:OMGUSD,2,15,1,1.0
