,Date,Crypto,Long/Short,Price,Open/Close,Transaction pair,Period No.,Pair No.,Round Trip No.,Quantity
0,2019-01-20,CRYPTO:BNTUSD,Long,0.55284379,Open,CRYPTO:REPUSD,1,1,1,1.0
1,2019-01-20,CRYPTO:REPUSD,Short,18.20778081,Open,CRYPTO:BNTUSD,1,1,1,0.09305730134613842
2,2019-03-01,CRYPTO:BNTUSD,Short,0.52533412,Close,CRYPTO:REPUSD,1,1,1,1.0
3,2019-03-01,CRYPTO:REPUSD,Long,12.78988907,Close,CRYPTO:BNTUSD,1,1,1,0.09305730134613842
4,2019-02-20,CRYPTO:XLMUSD,Long,0.09146232,Open,CRYPTO:MKRUSD,1,2,1,1.0
5,2019-02-20,CRYPTO:MKRUSD,Short,657.49742363,Open,CRYPTO:XLMUSD,1,2,1,0.000383748717909767
6,2019-03-01,CRYPTO:XLMUSD,Short,0.08615517,Close,CRYPTO:MKRUSD,1,2,1,1.0
7,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:XLMUSD,1,2,1,0.000383748717909767
8,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:STEEMUSD,1,3,1,1.0
9,2019-02-23,CRYPTO:STEEMUSD,Long,0.35074976,Open,CRYPTO:MKRUSD,1,3,1,164.85499404586702
10,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:STEEMUSD,1,3,1,1.0
11,2019-03-01,CRYPTO:STEEMUSD,Short,0.39473509,Close,CRYPTO:MKRUSD,1,3,1,164.85499404586702
12,2019-02-23,CRYPTO:STEEMUSD,Long,0.35074976,Open,CRYPTO:MKRUSD,1,4,1,1.0
13,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:STEEMUSD,1,4,1,0.005043013891118519
14,2019-03-01,CRYPTO:STEEMUSD,Short,0.39473509,Close,CRYPTO:MKRUSD,1,4,1,1.0
15,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:STEEMUSD,1,4,1,0.005043013891118519
16,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:XLMUSD,1,5,1,1.0
17,2019-02-23,CRYPTO:XLMUSD,Long,0.09451958,Open,CRYPTO:MKRUSD,1,5,1,2034.912172998793
18,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:XLMUSD,1,5,1,1.0
19,2019-03-01,CRYPTO:XLMUSD,Short,0.08615517,Close,CRYPTO:MKRUSD,1,5,1,2034.912172998793
20,2019-01-22,CRYPTO:LINKUSD,Short,0.53998369,Open,CRYPTO:KMDUSD,1,6,1,1.0
21,2019-01-22,CRYPTO:KMDUSD,Long,0.65954717,Open,CRYPTO:LINKUSD,1,6,1,0.08398797133976321
22,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:KMDUSD,1,6,1,1.0
23,2019-03-01,CRYPTO:KMDUSD,Short,1.0098671,Close,CRYPTO:LINKUSD,1,6,1,0.08398797133976321
24,2019-01-15,CRYPTO:KMDUSD,Long,0.63145283,Open,CRYPTO:LINKUSD,1,7,1,1.0
25,2019-01-15,CRYPTO:LINKUSD,Short,0.51532888,Open,CRYPTO:KMDUSD,1,7,1,8.711758832355445
26,2019-03-01,CRYPTO:KMDUSD,Short,1.0098671,Close,CRYPTO:LINKUSD,1,7,1,1.0
27,2019-03-01,CRYPTO:LINKUSD,Long,0.43499212,Close,CRYPTO:KMDUSD,1,7,1,8.711758832355445
28,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:BNTUSD,1,8,1,1.0
29,2019-02-23,CRYPTO:BNTUSD,Long,0.59158493,Open,CRYPTO:MKRUSD,1,8,1,126.86957569366655
30,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:BNTUSD,1,8,1,1.0
31,2019-03-01,CRYPTO:BNTUSD,Short,0.52533412,Close,CRYPTO:MKRUSD,1,8,1,126.86957569366655
32,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:ETHUSD,1,9,1,1.0
33,2019-02-23,CRYPTO:ETHUSD,Long,193.6725,Open,CRYPTO:MKRUSD,1,9,1,1.1636718364319778
34,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:ETHUSD,1,9,1,1.0
35,2019-03-01,CRYPTO:ETHUSD,Short,176.595,Close,CRYPTO:MKRUSD,1,9,1,1.1636718364319778
36,2019-02-23,CRYPTO:XMRUSD,Long,53.8,Open,CRYPTO:MKRUSD,1,10,1,1.0
37,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:XMRUSD,1,10,1,0.27648602996491545
38,2019-03-01,CRYPTO:XMRUSD,Short,48.05,Close,CRYPTO:MKRUSD,1,10,1,1.0
39,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:XMRUSD,1,10,1,0.27648602996491545
40,2019-02-23,CRYPTO:BNTUSD,Long,0.59158493,Open,CRYPTO:MKRUSD,1,11,1,1.0
41,2019-02-23,CRYPTO:MKRUSD,Short,739.22579123,Open,CRYPTO:BNTUSD,1,11,1,0.006447379015986495
42,2019-03-01,CRYPTO:BNTUSD,Short,0.52533412,Close,CRYPTO:MKRUSD,1,11,1,1.0
43,2019-03-01,CRYPTO:MKRUSD,Long,674.92700908,Close,CRYPTO:BNTUSD,1,11,1,0.006447379015986495
44,2019-03-29,CRYPTO:MANAUSD,Long,0.06025558,Open,CRYPTO:BATUSD,2,1,1,1.0
45,2019-03-29,CRYPTO:BATUSD,Short,0.2832684331749999,Open,CRYPTO:MANAUSD,2,1,1,0.32831125149028695
46,2019-04-29,CRYPTO:MANAUSD,Short,0.04872126,Close,CRYPTO:BATUSD,2,1,1,1.0
47,2019-04-29,CRYPTO:BATUSD,Long,0.3684663758,Close,CRYPTO:MANAUSD,2,1,1,0.32831125149028695
48,2019-03-29,CRYPTO:BATUSD,Short,0.2832684331749999,Open,CRYPTO:MANAUSD,2,2,1,1.0
49,2019-03-29,CRYPTO:MANAUSD,Long,0.06025558,Open,CRYPTO:BATUSD,2,2,1,2.6025464946135886
50,2019-04-29,CRYPTO:BATUSD,Long,0.3684663758,Close,CRYPTO:MANAUSD,2,2,1,1.0
51,2019-04-29,CRYPTO:MANAUSD,Short,0.04872126,Close,CRYPTO:BATUSD,2,2,1,2.6025464946135886
52,2019-04-02,CRYPTO:LTCUSD,Short,77.535559,Open,CRYPTO:WTCUSD,2,3,1,1.0
53,2019-04-02,CRYPTO:WTCUSD,Long,2.00494459,Open,CRYPTO:LTCUSD,2,3,1,9.000009018104542
54,2019-04-29,CRYPTO:LTCUSD,Long,66.52014,Close,CRYPTO:WTCUSD,2,3,1,1.0
55,2019-04-29,CRYPTO:WTCUSD,Short,1.9468577,Close,CRYPTO:LTCUSD,2,3,1,9.000009018104542
56,2019-04-03,CRYPTO:STEEMUSD,Long,0.46922124,Open,CRYPTO:ADAUSD,2,4,1,1.0
57,2019-04-03,CRYPTO:ADAUSD,Short,0.091052,Open,CRYPTO:STEEMUSD,2,4,1,11.825892586167614
58,2019-04-29,CRYPTO:STEEMUSD,Short,0.33056933,Close,CRYPTO:ADAUSD,2,4,1,1.0
59,2019-04-29,CRYPTO:ADAUSD,Long,0.063758,Close,CRYPTO:STEEMUSD,2,4,1,11.825892586167614
60,2019-04-05,CRYPTO:ELFUSD,Long,0.22623988,Open,CRYPTO:IOSTUSD,2,5,1,1.0
61,2019-04-05,CRYPTO:IOSTUSD,Short,0.01814354,Open,CRYPTO:ELFUSD,2,5,1,26.21000268217565
62,2019-04-25,CRYPTO:ELFUSD,Short,0.16586734,Close,CRYPTO:IOSTUSD,2,5,1,1.0
63,2019-04-25,CRYPTO:IOSTUSD,Long,0.01011324,Close,CRYPTO:ELFUSD,2,5,1,26.21000268217565
